Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,
150997764,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150997996,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150998243,00000717,false,Rx,1,8,13,00,00,00,00,00,00,00,
150998484,00000719,false,Rx,1,8,12,40,26,00,27,00,26,00,
150998726,0000071B,false,Rx,1,8,11,00,97,FF,00,00,02,02,
151005169,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151005806,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151006593,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151038702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151057124,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151057370,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151057619,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151095258,00000367,false,Rx,1,8,00,00,00,00,00,00,00,00,
151095505,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
151095746,00000227,false,Rx,1,8,7E,04,A5,00,01,00,3A,B8,
151095987,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151096219,00000229,false,Rx,1,8,98,04,8B,00,0E,00,3A,B8,
151096466,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151096709,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151096956,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
151097188,0000022B,false,Rx,1,8,59,04,89,00,0B,00,3A,B8,
151097436,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151097670,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151097902,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151098143,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151098383,00000717,false,Rx,1,8,14,00,00,00,EE,FF,00,00,
151098631,00000719,false,Rx,1,8,13,00,00,00,00,00,00,00,
151098864,0000071B,false,Rx,1,8,12,40,29,00,27,00,25,00,
151105145,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151105391,00000377,false,Rx,1,8,00,00,00,00,00,00,00,00,
151105789,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151106592,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151115246,00000347,false,Rx,1,8,00,00,00,00,00,08,00,00,
151125243,00000357,false,Rx,1,8,00,00,00,00,00,00,00,00,
151135241,00000327,false,Rx,1,8,00,00,00,00,00,00,00,00,
151138701,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151138828,0000010C,false,Rx,1,2,2F,00,00,00,00,00,00,00,
151138978,0000054B,false,Rx,1,2,2F,FF,00,00,00,00,00,00,
151139112,00000547,false,Rx,1,2,2F,FF,00,00,00,00,00,00,
151139246,00000549,false,Rx,1,2,2F,FF,00,00,00,00,00,00,
151145243,00000337,false,Rx,1,8,00,00,00,00,00,00,00,00,
151157127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151157374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151157622,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151195350,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
151195589,00000227,false,Rx,1,8,84,04,A8,00,0D,00,3A,B8,
151195839,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151196071,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151196311,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151196552,00000229,false,Rx,1,8,A1,04,89,00,06,00,3A,B8,
151196794,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
151197026,0000022B,false,Rx,1,8,5D,04,8D,00,11,00,3A,B8,
151197274,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151197521,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151197754,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151197987,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151198242,00000369,false,Rx,1,8,00,00,00,00,00,00,00,00,
151198482,00000719,false,Rx,1,8,14,00,00,00,DF,FF,00,00,
151198731,0000071B,false,Rx,1,8,13,00,00,00,00,00,00,00,
151205137,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151205744,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151205999,00000379,false,Rx,1,8,00,00,00,00,00,00,00,00,
151206547,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151215851,00000349,false,Rx,1,8,00,00,00,00,00,08,00,00,
151225848,00000359,false,Rx,1,8,00,00,00,00,00,00,00,00,
151235843,00000329,false,Rx,1,8,00,00,00,00,00,00,00,00,
151238699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151245848,00000339,false,Rx,1,8,00,00,00,00,00,00,00,00,
151257123,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151257369,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151257616,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151295293,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
151295526,00000227,false,Rx,1,8,85,04,A7,00,04,00,3A,B8,
151295774,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151296014,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151296246,00000229,false,Rx,1,8,9E,04,90,00,03,00,3A,B8,
151296495,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151296728,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151296968,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151297202,0000022B,false,Rx,1,8,5C,04,87,00,04,00,3A,B8,
151297448,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151297689,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151297922,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151298170,0000036B,false,Rx,1,8,00,00,00,00,00,00,00,00,
151298410,00000717,false,Rx,1,8,16,00,00,00,00,00,51,39,
151298658,0000071B,false,Rx,1,8,14,00,00,00,EB,FF,00,00,
151305094,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151305739,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151306526,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151306774,0000037B,false,Rx,1,8,00,00,00,00,00,00,00,00,
151316630,0000034B,false,Rx,1,8,00,00,00,00,00,08,00,00,
151326628,0000035B,false,Rx,1,8,00,00,00,00,00,00,00,00,
151336626,0000032B,false,Rx,1,8,00,00,00,00,00,00,00,00,
151338697,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151338831,0000010C,false,Rx,1,2,30,00,00,00,00,00,00,00,
151338988,00000549,false,Rx,1,2,30,FF,00,00,00,00,00,00,
151339122,00000547,false,Rx,1,2,30,FF,00,00,00,00,00,00,
151339256,0000054B,false,Rx,1,2,30,FF,00,00,00,00,00,00,
151346622,0000033B,false,Rx,1,8,00,00,00,00,00,00,00,00,
151357125,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151357371,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151357619,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151395295,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
151395528,00000227,false,Rx,1,8,8E,04,A5,00,06,00,3A,B8,
151395776,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151396016,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151396249,00000229,false,Rx,1,8,9F,04,8C,00,0A,00,3A,B8,
151396497,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151396745,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
151396979,0000022B,false,Rx,1,8,70,04,98,00,07,00,3A,B8,
151397226,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151397458,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151397692,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151397932,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151398172,00000717,false,Rx,1,8,17,00,02,60,00,00,40,01,
151398412,00000719,false,Rx,1,8,16,00,00,00,00,00,55,39,
151405087,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151405701,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151406526,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151438702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151457124,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151457371,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151457619,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151495253,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
151495484,00000227,false,Rx,1,8,88,04,A3,00,08,00,3A,B8,
151495733,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151495982,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
151496214,00000229,false,Rx,1,8,A6,04,8C,00,14,00,3A,B8,
151496462,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151496704,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151496938,0000022B,false,Rx,1,8,60,04,8F,00,12,00,3A,B8,
151497185,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151497416,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151497650,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151497891,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151498131,00000717,false,Rx,1,8,18,00,66,06,00,00,00,00,
151498372,00000719,false,Rx,1,8,17,00,00,40,00,00,70,01,
151498619,0000071B,false,Rx,1,8,16,00,00,00,00,00,6D,39,
151505071,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151505686,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151506488,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151538701,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151538828,0000010C,false,Rx,1,2,31,00,00,00,00,00,00,00,
151538978,00000547,false,Rx,1,2,31,FF,00,00,00,00,00,00,
151539112,00000549,false,Rx,1,2,31,FF,00,00,00,00,00,00,
151539246,0000054B,false,Rx,1,2,31,FF,00,00,00,00,00,00,
151557121,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151557367,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151557616,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151595223,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151595454,00000227,false,Rx,1,8,94,04,A9,00,0C,00,3A,B8,
151595696,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151595945,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
151596177,00000229,false,Rx,1,8,B2,04,8B,00,13,00,3A,B8,
151596425,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151596659,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151596899,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151597132,0000022B,false,Rx,1,8,7E,04,93,00,11,00,3A,B8,
151597379,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151597612,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151597853,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151598102,00000717,false,Rx,1,8,19,00,00,00,00,00,00,00,
151598342,00000719,false,Rx,1,8,18,00,66,06,00,00,00,00,
151598582,0000071B,false,Rx,1,8,17,00,00,30,00,00,80,01,
151605026,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151605677,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151606471,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151638699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151657121,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151657369,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151657616,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151695222,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151695454,00000227,false,Rx,1,8,97,04,A3,00,0B,00,3A,B8,
151695703,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151695951,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
151696183,00000229,false,Rx,1,8,A9,04,88,00,07,00,3A,B8,
151696432,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151696672,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151696905,0000022B,false,Rx,1,8,74,04,8D,00,09,00,3A,B8,
151697152,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151697385,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151697617,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151697858,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151698099,00000717,false,Rx,1,8,01,00,00,00,CC,0C,00,00,
151698346,00000719,false,Rx,1,8,19,00,00,00,00,00,00,00,
151698586,0000071B,false,Rx,1,8,18,00,66,06,00,00,00,00,
151705022,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151705636,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151706461,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151738702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151738829,0000010C,false,Rx,1,2,32,00,00,00,00,00,00,00,
151738985,0000054B,false,Rx,1,2,32,FF,00,00,00,00,00,00,
151739111,00000547,false,Rx,1,2,32,FF,00,00,00,00,00,00,
151739245,00000549,false,Rx,1,2,32,FF,00,00,00,00,00,00,
151757125,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151757371,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151757618,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151795183,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151795414,00000227,false,Rx,1,8,92,04,A6,00,04,00,3A,B8,
151795663,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151795911,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
151796143,00000229,false,Rx,1,8,B2,04,8B,00,14,00,3A,B8,
151796384,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151796632,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
151796865,0000022B,false,Rx,1,8,7B,04,8F,00,04,00,3A,B8,
151797114,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151797345,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151797585,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151797820,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151798067,00000717,false,Rx,1,8,02,00,00,00,00,00,00,00,
151798307,00000719,false,Rx,1,8,01,00,00,00,CC,0C,00,00,
151798555,0000071B,false,Rx,1,8,19,00,00,00,00,00,00,00,
151804984,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151805642,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151806423,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
151838702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
151857124,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151857371,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151857618,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
151895157,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
151895390,00000227,false,Rx,1,8,97,04,A5,00,13,00,3A,B8,
151895637,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151895878,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151896112,00000229,false,Rx,1,8,B0,04,96,00,06,00,3A,B8,
151896352,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
151896591,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151896834,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
151897067,0000022B,false,Rx,1,8,7C,04,92,00,03,00,3A,B8,
151897314,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
151897553,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151897788,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
151898036,00000719,false,Rx,1,8,02,00,00,00,00,00,00,00,
151898283,0000071B,false,Rx,1,8,01,00,00,00,CC,0C,00,00,
151904949,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
151905593,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
151906426,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
